PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251148;11;2025;8419479;1;2;1;70;;2;2230.5856145;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419480;1;2;1;70;;2;1551.3912395;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419480;1;3;1;70;;2;1551.3912395;19;;1;4;4;;;;44;1200000;1;;1;0;8;4;1;2;2;;2;;9313;9313;41;4111
20251148;11;2025;8419481;1;2;1;70;;2;2988.8337937;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419484;1;1;1;70;;1;1492.0154495;19;1;;;;;;;;;1;;420;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8419490;1;2;1;70;;2;1896.5005862;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419491;1;2;1;70;;2;2277.9045217;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419493;1;2;1;70;;2;3472.5804112;19;1;;;;;2;5;;1423000;1;;36;2;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8419496;1;1;1;70;;2;3306.3614945;19;1;;;;;;;;;1;;12;0;4;4;1;2;2;;2;;.;6112;01;0123
20251148;11;2025;8419499;1;1;1;70;;2;2760.3770672;19;1;;;;;;;;;1;;36;0;4;4;1;2;2;;2;;.;6112;01;0123
20251148;11;2025;8419501;1;1;1;70;;2;686.3790644;19;1;;;;;;;;;1;;10;0;9;1;10;2;2;;2;;.;2636;94;9491
20251148;11;2025;8419501;1;3;1;70;;2;686.3790644;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419506;1;2;1;70;;2;471.17708413;19;1;;;;;;;;;1;;102;0;3;1;9;2;2;;2;;.;5153;41;4111
20251148;11;2025;8419508;1;2;1;70;;2;871.7050406;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419509;1;2;1;70;;2;828.90397005;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419510;1;1;1;70;;1;357.48105985;17;1;;;;;;;;;1;;96;0;4;4;1;2;2;;2;;.;5223;47;4755
20251148;11;2025;8419510;1;2;1;70;;1;357.48105985;17;1;;;;;;;;;1;;120;0;5;4;1;2;3;;2;;.;5322;87;8730
20251148;11;2025;8419512;1;1;1;70;;1;1049.512032;17;1;;;;;;;;;1;;240;0;4;7;4;2;2;;2;;.;9211;01;0123
20251148;11;2025;8419512;1;4;1;70;;1;1049.512032;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419512;1;8;1;70;;1;1049.512032;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419513;1;1;1;70;;1;299.63322301;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419516;1;1;1;70;;1;299.63322301;17;1;;;;;;;;;1;;120;0;5;1;10;2;3;;2;;.;8153;14;1410
20251148;11;2025;8419517;1;1;1;70;;1;299.63322301;17;1;;;;;;;;;1;;240;0;3;1;4;2;2;;2;;.;5120;01;0123
20251148;11;2025;8419518;1;2;1;70;;1;357.48105985;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419519;1;1;1;70;;1;1010.0388011;17;1;;;;;;;;;1;;12;0;3;1;3;2;2;;2;;.;5131;56;5611
20251148;11;2025;8419525;1;2;1;70;;1;614.24485913;17;1;;;;;;;;;1;;36;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8419527;1;1;1;70;;1;2263.1657843;17;1;;;;;;;;;1;;180;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8419527;1;5;1;70;;1;2263.1657843;17;1;;;;;2;5;;1423500;1;;12;0;2;1;2;2;2;;2;;.;7212;25;2511
20251148;11;2025;8419529;1;2;1;70;;2;469.35116735;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419529;1;3;1;70;;2;469.35116735;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419530;1;2;1;70;;2;469.35116735;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419530;1;3;1;70;;2;469.35116735;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419531;1;2;1;70;;2;469.35116735;17;1;;;;;;;;;1;;48;0;3;1;3;2;2;;2;;.;5120;56;5611
20251148;11;2025;8419531;1;3;1;70;;2;469.35116735;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419532;1;1;1;70;;2;570.60484675;17;1;;;;;;;;;1;;144;0;3;4;1;2;2;;2;;.;7531;14;1410
20251148;11;2025;8419534;1;2;1;70;;2;1511.9155441;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419535;1;2;1;70;;2;812.90521507;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419536;1;2;1;70;;2;1150.4896692;17;;1;48;1;;;;40;1423500;2;;;;;;;;2;;2;;4132;;;
20251148;11;2025;8419536;1;3;1;70;;2;1150.4896692;17;1;;;;;;;;;1;;300;0;4;4;10;2;2;;2;;.;5311;88;8891
20251148;11;2025;8419536;1;5;1;70;;2;1150.4896692;17;1;;;;;1;;40;900000;1;;7;0;8;1;3;2;2;;2;;.;5131;56;5613
20251148;11;2025;8419537;1;2;1;70;;2;1602.1247899;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419539;1;2;1;70;;2;554.64026518;17;1;;;;;;;;;1;;6;0;8;7;2;2;2;;2;;.;9211;01;0123
20251148;11;2025;8419543;1;2;1;70;;2;528.02006327;17;1;;;;;;;;;1;;36;0;5;7;2;2;3;;1;200000;.;9211;01;0123
20251148;11;2025;8419544;1;1;1;70;;2;653.42046233;17;1;;;;;;;;;1;;60;0;4;7;3;2;2;;2;;.;9213;01;0123
20251148;11;2025;8419544;1;2;1;70;;2;653.42046233;17;1;;;;;;;;;1;;72;0;3;4;1;2;2;;2;;.;5120;56;5611
20251148;11;2025;8419545;1;1;1;70;;2;273.61302543;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419546;1;2;1;70;;2;322.34289647;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419548;1;2;1;70;;2;908.34465195;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419548;1;3;1;70;;2;908.34465195;17;;1;8;1;;;;40;1423500;2;;;;;;;;2;;2;;5223;;;
20251148;11;2025;8419548;1;4;1;70;;2;908.34465195;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419549;1;2;1;70;;2;714.13036265;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419549;1;3;1;70;;2;714.13036265;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419550;1;2;1;70;;2;341.46155779;17;1;;;;;;;;;1;;60;0;5;4;1;2;2;;2;;.;7112;43;4330
20251148;11;2025;8419551;1;2;1;70;;2;260.4808487;17;1;;;;;;;;;1;;2;0;8;3;2;2;2;;1;400000;.;9111;97;9700
20251148;11;2025;8419552;1;2;1;70;;2;260.4808487;17;1;;;;;;;;;1;;24;0;6;1;3;2;2;;2;;.;5120;56;5611
20251148;11;2025;8419553;1;1;1;70;;2;391.60357148;17;;1;1;4;;;;44;1423500;1;;0;2;8;4;1;2;2;;1;800000;9313;9313;41;4111
20251148;11;2025;8419555;1;1;1;70;;2;596.21610314;17;;1;3;1;;;;48;1600000;1;;0;3;6;7;3;2;1;2;1;1800000;8332;1311;01;0141
20251148;11;2025;8419555;1;2;1;70;;2;596.21610314;17;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419556;1;1;1;70;;2;476.4800895;17;1;;;;;2;5;;1423500;1;;7;0;4;1;10;2;2;;2;;.;6113;94;9499
20251148;11;2025;8419557;1;1;1;70;;2;584.63915822;17;1;;;;;;;;;1;;60;0;4;1;10;2;3;;2;;.;5414;80;8010
20251148;11;2025;8419558;1;1;1;70;;2;1190.6334909;17;1;;;;;;;;;1;;120;0;5;7;2;2;2;;2;;.;9214;01;0124
20251148;11;2025;8419558;1;2;1;70;;2;1190.6334909;17;1;;;;;2;5;;1423500;1;;12;0;4;4;1;2;2;;1;30000;.;9215;02;0220
20251148;11;2025;8419559;1;2;1;70;;2;457.39432363;17;1;;;;;1;;40;1000000;1;;40;0;6;4;1;2;2;;2;;.;5223;47;4771
20251148;11;2025;8419562;1;1;1;70;;1;745.35128572;63;1;;;;;2;5;;1423500;1;;60;0;4;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8419562;1;2;1;70;;1;745.35128572;63;;1;3;1;;;;44;1423500;1;;0;3;8;4;1;2;2;;1;900000;9313;9313;41;4111
20251148;11;2025;8419566;1;1;1;70;;1;458.67895304;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419567;1;1;1;70;;2;93.689486575;63;1;;;;;;;;;1;;144;2;5;1;8;2;2;;2;;.;8331;49;4921
20251148;11;2025;8419567;1;2;1;70;;2;93.689486575;63;1;;;;;;;;;1;;420;2;3;1;2;2;2;;2;;.;1420;47;4771
20251148;11;2025;8419568;1;2;1;70;;2;302.83672753;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419568;1;3;1;70;;2;302.83672753;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419568;1;6;1;70;;2;302.83672753;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419568;1;10;1;70;;2;302.83672753;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419569;1;2;1;70;;2;154.92855621;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419571;1;1;1;70;;2;204.81861215;63;1;;;;;;;;;1;;140;0;5;7;3;2;2;;2;;.;6112;01;0123
20251148;11;2025;8419571;1;2;1;70;;2;204.81861215;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419574;1;1;1;70;;1;338.3052884;63;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251148;11;2025;8419576;1;1;1;70;;1;686.07973908;63;1;;;;;;;;;1;;180;0;4;5;3;2;2;;2;;.;1412;56;5611
20251148;11;2025;8419577;1;1;1;70;;1;338.3052884;63;1;;;;;;;;;1;;240;2;6;2;10;2;2;;2;;.;9112;84;8413
20251148;11;2025;8419578;1;1;1;70;;1;200.47720794;63;1;;;;;2;5;;1423500;1;;120;0;3;3;2;2;2;;2;;.;5322;97;9700
20251148;11;2025;8419578;1;2;1;70;;1;200.47720794;63;1;;;;;;;;;1;;360;0;4;4;1;2;2;;2;;.;7512;56;5619
20251148;11;2025;8419579;1;1;1;70;;1;280.55605089;63;1;;;;;;;;;1;;0;3;4;7;3;2;2;;1;800000;.;9211;01;0123
20251148;11;2025;8419582;1;1;1;70;;1;521.36057526;73;1;;;;;1;;45;1500000;1;;24;2;6;1;3;2;2;;2;;.;5120;56;5611
20251148;11;2025;8419582;1;2;1;70;;1;521.36057526;73;1;;;;;2;4;;1500000;1;;18;2;4;1;5;2;2;;2;;.;4222;82;8220
20251148;11;2025;8419585;1;2;1;70;;1;1353.2896777;73;1;;;;;;;;;1;;20;2;3;1;2;2;2;;2;;.;5131;56;5611
20251148;11;2025;8419588;1;2;1;70;;1;983.26445043;73;1;;;;;;;;;1;;12;2;8;4;1;2;2;;2;;.;4321;52;5224
20251148;11;2025;8419590;1;1;1;70;;1;900.94162143;73;1;;;;;;;;;1;;24;2;3;3;2;2;2;;2;;.;9111;97;9700
20251148;11;2025;8419590;1;5;1;70;;1;900.94162143;73;;1;1;1;;;;48;1423500;1;;1;2;6;7;3;2;2;;2;;5223;9211;01;0121
20251148;11;2025;8419592;1;1;1;70;;1;864.34793233;73;1;;;;;;;;;1;;120;2;3;7;3;2;2;;2;;.;9211;01;0123
20251148;11;2025;8419592;1;3;1;70;;1;864.34793233;73;1;;;;;;;;;1;;12;3;4;1;6;2;2;;2;;.;5223;47;4759
20251148;11;2025;8419594;1;1;1;70;;1;609.38249057;73;1;;;;;;;;;1;;120;2;4;1;4;2;2;;2;;.;9112;55;5511
20251148;11;2025;8419595;1;1;1;70;;1;1739.0491108;73;1;;;;;;;;;1;;6;0;8;1;2;2;2;;2;;.;5223;47;4772
20251148;11;2025;8419595;1;3;1;70;;1;1739.0491108;73;;1;4;1;;;;48;1000000;1;;4;0;8;1;3;2;2;;2;;5212;6113;01;0161
20251148;11;2025;8419596;1;1;1;70;;1;1643.0664817;73;1;;;;;;;;;1;;11;2;3;1;3;2;2;;2;;.;8153;14;1410
20251148;11;2025;8419597;1;1;1;70;;1;2148.3611923;73;1;;;;;;;;;1;;120;0;6;1;10;2;2;;2;;.;9122;49;4921
20251148;11;2025;8419597;1;3;1;70;;1;2148.3611923;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419598;1;1;1;70;;1;609.38249057;73;1;;;;;;;;;1;;240;2;4;3;2;2;2;;2;;.;9111;97;9700
20251148;11;2025;8419598;1;2;1;70;;1;609.38249057;73;1;;;;;;;;;1;;360;2;4;7;3;2;2;;2;;.;9211;01;0123
20251148;11;2025;8419598;1;3;1;70;;1;609.38249057;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419599;1;1;1;70;;1;1300.7678852;73;1;;;;;;;;;1;;12;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8419599;1;2;1;70;;1;1300.7678852;73;;1;2;1;;;;48;1423500;1;;0;2;3;1;2;2;2;;2;;5131;9112;93;9329
20251148;11;2025;8419599;1;5;1;70;;1;1300.7678852;73;1;;;;;;;;;1;;6;0;3;1;2;2;2;;2;;.;5131;56;5619
20251148;11;2025;8419601;1;1;1;70;;1;3974.0911185;73;1;;;;;;;;;1;;160;0;3;4;1;2;2;;2;;.;5142;96;9602
20251148;11;2025;8419602;1;1;1;70;;1;2879.3028439;73;;1;8;1;;;;46;1600000;1;;2;0;8;2;4;2;1;2;2;;3253;3253;86;8610
20251148;11;2025;8419606;1;1;1;70;;1;1702.1345331;73;1;;;;;;1;;3000000;1;;120;0;8;1;2;2;2;;1;200000;.;6113;52;5229
20251148;11;2025;8419607;1;1;1;70;;1;1787.7219044;73;;1;34;1;;;;44;1423500;1;;10;0;7;1;3;2;2;;2;;5230;5223;47;4752
20251148;11;2025;8419607;1;2;1;70;;1;1787.7219044;73;;1;6;1;;;;48;1423500;1;;1;3;6;1;2;2;2;;2;;5120;9412;56;5611
20251148;11;2025;8419607;1;3;1;70;;1;1787.7219044;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419613;1;1;1;70;;1;3584.8879572;05;1;;;;;;;;;1;;48;0;3;1;4;2;2;;2;;.;8157;13;1313
20251148;11;2025;8419622;1;2;1;70;;1;2795.7122626;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419623;1;1;1;70;;2;1277.9231802;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419629;1;4;1;70;;2;1103.8028456;27;1;;;;;2;5;;1000000;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419630;1;2;1;70;;2;1112.7406113;27;1;;;;;2;4;;1400000;1;;96;2;7;4;9;2;2;;2;;.;5321;86;8610
20251148;11;2025;8419632;1;1;1;70;;2;596.83118006;27;1;;;;;;;;;1;;39;1;8;4;1;2;2;;2;;.;9311;07;0722
20251148;11;2025;8419632;1;4;1;70;;2;596.83118006;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419632;1;5;1;70;;2;596.83118006;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419633;1;1;1;70;;1;866.43710646;27;1;;;;;;;;;1;;25;5;8;1;6;2;2;;2;;.;5321;86;8610
20251148;11;2025;8419633;1;2;1;70;;1;866.43710646;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419633;1;4;1;70;;1;866.43710646;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419634;1;1;1;70;;1;577.6252554;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419634;1;2;1;70;;1;577.6252554;27;1;;;;;;;;;1;;18;1;4;4;1;2;2;;2;;.;6112;01;0122
20251148;11;2025;8419637;1;2;1;70;;1;581.70001561;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419637;1;3;1;70;;1;581.70001561;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419639;1;2;1;70;;1;564.5316751;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419640;1;1;1;70;;1;895.90800854;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419640;1;3;1;70;;1;895.90800854;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419640;1;4;1;70;;1;895.90800854;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419643;1;1;1;70;;1;447.15491475;27;1;;;;;;;;;1;;48;2;8;4;10;2;2;;2;;.;7514;85;8530
20251148;11;2025;8419644;1;1;1;70;;1;640.27635102;27;1;;;;;1;;52;700000;1;;60;2;7;4;5;2;2;;2;;.;5132;56;5630
20251148;11;2025;8419645;1;2;1;70;;2;968.98452781;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419646;1;1;1;70;;2;1074.5440826;27;1;;;;;1;;40;1000000;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419647;1;2;1;70;;2;1120.7938249;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419647;1;3;1;70;;2;1120.7938249;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419648;1;3;1;70;;2;1166.8296734;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419649;1;2;1;70;;2;896.58930089;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419650;1;2;1;70;;2;853.99145481;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419652;1;1;1;70;;2;1083.9776008;27;1;;;;;;;;;1;;72;0;4;4;1;2;2;;2;;.;8111;07;0722
20251148;11;2025;8419653;1;2;1;70;;2;896.58930089;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419654;1;3;1;70;;2;1094.4344465;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419655;1;1;1;70;;2;899.62119927;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419655;1;2;1;70;;2;899.62119927;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419656;1;1;1;70;;1;454.20091707;27;1;;;;;;;;;1;;160;5;5;2;10;2;3;;2;;.;5412;84;8423
20251148;11;2025;8419660;1;1;1;70;;1;441.10733677;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419661;1;2;1;70;;1;522.26613023;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419663;1;1;1;70;;1;454.20091707;27;1;;;;;;;;;1;;36;5;4;1;4;2;2;;2;;.;8111;07;0722
20251148;11;2025;8419664;1;2;1;70;;1;575.28747372;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419665;1;1;1;70;;1;655.18795048;27;;1;11;4;;;;60;700000;1;;6;0;6;4;1;2;2;;2;;5223;8111;07;0722
20251148;11;2025;8419668;1;3;1;70;;1;952.13141717;27;1;;;;;2;3;;500000;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419669;1;3;1;70;;1;847.90748571;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419670;1;1;1;70;;1;968.85983905;27;1;;;;;2;5;;450000;1;;24;0;3;4;1;2;2;;2;;.;9311;07;0722
20251148;11;2025;8419673;1;1;1;70;;1;626.71935628;27;1;;;;;;;;;1;;48;1;8;1;4;2;2;;2;;.;5311;88;8891
20251148;11;2025;8419675;1;1;1;70;;1;633.97644984;27;1;;;;;;;;;1;;11;2;5;2;10;2;2;;2;;.;2341;85;8530
20251148;11;2025;8419676;1;1;1;70;;1;884.78159019;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419679;1;1;1;70;;1;846.90937725;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419679;1;2;1;70;;1;846.90937725;27;1;;;;;;;;;1;;250;5;6;4;1;2;2;;2;;.;8111;07;0722
20251148;11;2025;8419679;1;3;1;70;;1;846.90937725;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419680;1;2;1;70;;1;748.83755934;27;1;;;;;1;;38;1000000;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419681;1;1;1;70;;1;975.50615204;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419681;1;4;1;70;;1;975.50615204;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419682;1;3;1;70;;1;908.16760813;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419682;1;4;1;70;;1;908.16760813;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419683;1;1;1;70;;1;529.32880413;27;;1;24;4;;;;48;900000;2;;;;;;;;2;;2;;5223;;;
20251148;11;2025;8419685;1;1;1;70;;1;748.83755934;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419686;1;1;1;70;;1;875.76658789;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419686;1;3;1;70;;1;875.76658789;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419686;1;4;1;70;;1;875.76658789;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419687;1;1;1;70;;1;536.5858977;27;1;;;;;;;;;1;;240;1;8;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8419688;1;1;1;70;;2;1071.7960503;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419689;1;1;1;70;;2;1286.0906223;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419690;1;1;1;70;;2;1151.4307999;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419691;1;1;1;70;;2;1179.9157286;27;1;;;;;;;;;1;;256;0;4;4;1;2;2;;2;;.;5120;56;5611
20251148;11;2025;8419693;1;2;1;70;;2;1493.7901269;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419696;1;2;1;70;;2;886.17318539;27;1;;;;;;;;;1;;132;3;6;4;5;2;2;;2;;.;5131;56;5611
20251148;11;2025;8419698;1;2;1;70;;1;406.85468178;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419699;1;2;1;70;;1;479.41900542;27;1;;;;;;;;;1;;15;5;3;4;1;2;2;;2;;.;8111;07;0722
20251148;11;2025;8419699;1;4;1;70;;1;479.41900542;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419701;1;3;1;70;;1;418.56791971;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419702;1;1;1;70;;1;382.16940474;27;1;;;;;;;;;1;;156;1;4;2;10;2;3;;2;;.;0310;84;8422
20251148;11;2025;8419702;1;2;1;70;;1;382.16940474;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419703;1;2;1;70;;1;364.54951658;27;1;;;;;2;5;;1000000;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419704;1;1;1;70;;1;273.84672491;27;1;;;;;;;;;1;;24;5;4;4;1;2;2;;2;;.;9311;07;0722
20251148;11;2025;8419705;1;1;1;70;;1;350.0457444;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419707;1;1;1;70;;1;357.15139316;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419708;1;2;1;70;;1;306.54158066;27;1;;;;;;;;;1;;75;0;3;4;1;2;2;;2;;.;8111;07;0722
20251148;11;2025;8419709;1;2;1;70;;1;351.83098974;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419710;1;2;1;70;;1;497.36792151;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419711;1;2;1;70;;1;372.48747924;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419711;1;3;1;70;;1;372.48747924;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419715;1;1;1;70;;1;462.076181;27;;1;8;1;;;;40;1500000;2;;;;;;;;2;;2;;5321;;;
20251148;11;2025;8419716;1;2;1;70;;1;628.1208408;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419716;1;3;1;70;;1;628.1208408;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419717;1;1;1;70;;1;341.26976387;27;1;;;;;;;;;1;;250;5;5;2;10;2;3;;2;;.;5321;86;8610
20251148;11;2025;8419718;1;1;1;70;;1;427.16109672;27;1;;;;;;;;;1;;13;0;4;4;1;2;2;;2;;.;8111;07;0722
20251148;11;2025;8419718;1;4;1;70;;1;427.16109672;27;1;;;;;1;;53;1423500;1;;37;2;1;4;10;2;2;;2;;.;5311;88;8891
20251148;11;2025;8419719;1;1;1;70;;2;1491.9195094;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419719;1;2;1;70;;2;1491.9195094;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419720;1;1;1;70;;2;1402.8246554;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419721;1;1;1;70;;2;1368.2618781;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8419721;1;2;1;70;;2;1368.2618781;27;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
