Fecha (dd/mm/aaaa),Año(aaaa)-Mes(mm),Descripción,Id,Tasa a 1 año %,Tasa a 5 años %,Tasa a 10 años %,Versión,Versión,Versión,Descripción
2017-01-19,2017-01-19,Un año %,7,"6,47393067870072",,,Ultima,Ultima,Ultima,Diario
2017-01-20,2017-01-20, Cinco años %,13,,"6,5755458908727",,Ultima,Ultima,Ultima,Diario
2017-01-20,2017-01-20, Cinco años %,13,,"6,5755458908727",,Ultima,Ultima,Ultima,Semanal
2017-01-20,2017-01-20, Diez años %,14,,,"6,98527052715014",Ultima,Ultima,Ultima,Diario
2017-01-20,2017-01-20, Diez años %,14,,,"6,98527052715014",Ultima,Ultima,Ultima,Semanal
2017-01-20,2017-01-20,Un año %,7,"6,46078690917229",,,Ultima,Ultima,Ultima,Diario
2017-01-20,2017-01-20,Un año %,7,"6,46078690917229",,,Ultima,Ultima,Ultima,Semanal
2017-01-23,2017-01-23, Cinco años %,13,,"6,504571683717",,Ultima,Ultima,Ultima,Diario
2017-01-23,2017-01-23, Diez años %,14,,,"6,92561469198086",Ultima,Ultima,Ultima,Diario
2017-01-23,2017-01-23,Un año %,7,"6,41665604739003",,,Ultima,Ultima,Ultima,Diario
2017-01-24,2017-01-24, Cinco años %,13,,"6,50313129236404",,Ultima,Ultima,Ultima,Diario
2017-01-24,2017-01-24, Diez años %,14,,,"6,89452118695598",Ultima,Ultima,Ultima,Diario
2017-01-24,2017-01-24,Un año %,7,"6,40807459089095",,,Ultima,Ultima,Ultima,Diario
2017-01-25,2017-01-25, Cinco años %,13,,"6,45680492688119",,Ultima,Ultima,Ultima,Diario
2017-01-25,2017-01-25, Diez años %,14,,,"6,87954326139169",Ultima,Ultima,Ultima,Diario
2017-01-25,2017-01-25,Un año %,7,"6,40051278920648",,,Ultima,Ultima,Ultima,Diario
2017-01-26,2017-01-26, Cinco años %,13,,"6,40221268762231",,Ultima,Ultima,Ultima,Diario
2017-01-26,2017-01-26, Diez años %,14,,,"6,8551549680066",Ultima,Ultima,Ultima,Diario
2017-01-26,2017-01-26,Un año %,7,"6,35299803700874",,,Ultima,Ultima,Ultima,Diario
2017-01-27,2017-01-27, Cinco años %,13,,"6,37256676285936",,Ultima,Ultima,Ultima,Diario
2017-01-27,2017-01-27, Cinco años %,13,,"6,37256676285936",,Ultima,Ultima,Ultima,Semanal
2017-01-27,2017-01-27, Diez años %,14,,,"6,8193331641238",Ultima,Ultima,Ultima,Diario
2017-01-27,2017-01-27, Diez años %,14,,,"6,8193331641238",Ultima,Ultima,Ultima,Semanal
2017-01-27,2017-01-27,Un año %,7,"6,34011854105599",,,Ultima,Ultima,Ultima,Diario
2017-01-27,2017-01-27,Un año %,7,"6,34011854105599",,,Ultima,Ultima,Ultima,Semanal
2017-01-30,2017-01-30, Cinco años %,13,,"6,50197271545221",,Ultima,Ultima,Ultima,Diario
2017-01-30,2017-01-30, Diez años %,14,,,"6,92241623642638",Ultima,Ultima,Ultima,Diario
2017-01-30,2017-01-30,Un año %,7,"6,51379119352286",,,Ultima,Ultima,Ultima,Diario
2017-01-31,2017-01-31, Cinco años %,13,,"6,53714407635207",,Ultima,Ultima,Ultima,Diario
2017-01-31,2017-01-31, Cinco años %,13,,"6,53714407635207",,Ultima,Ultima,Ultima,Mensual
2017-01-31,2017-01-31, Diez años %,14,,,"6,94125943987042",Ultima,Ultima,Ultima,Diario
2017-01-31,2017-01-31, Diez años %,14,,,"6,94125943987042",Ultima,Ultima,Ultima,Mensual
2017-01-31,2017-01-31,Un año %,7,"6,54269351363996",,,Ultima,Ultima,Ultima,Diario
2017-01-31,2017-01-31,Un año %,7,"6,54269351363996",,,Ultima,Ultima,Ultima,Mensual
2017-02-01,2017-02-01, Cinco años %,13,,"6,52000553185052",,Ultima,Ultima,Ultima,Diario
2017-02-01,2017-02-01, Diez años %,14,,,"6,92522591756284",Ultima,Ultima,Ultima,Diario
2017-02-01,2017-02-01,Un año %,7,"6,53529396482872",,,Ultima,Ultima,Ultima,Diario
2017-02-02,2017-02-02, Cinco años %,13,,"6,48814713275843",,Ultima,Ultima,Ultima,Diario
2017-02-02,2017-02-02, Diez años %,14,,,"6,85597751353105",Ultima,Ultima,Ultima,Diario
2017-02-02,2017-02-02,Un año %,7,"6,51346093753111",,,Ultima,Ultima,Ultima,Diario
2017-02-03,2017-02-03, Cinco años %,13,,"6,46574678449041",,Ultima,Ultima,Ultima,Diario
2017-02-03,2017-02-03, Cinco años %,13,,"6,46574678449041",,Ultima,Ultima,Ultima,Semanal
2017-02-03,2017-02-03, Diez años %,14,,,"6,83875450269713",Ultima,Ultima,Ultima,Diario
2017-02-03,2017-02-03, Diez años %,14,,,"6,83875450269713",Ultima,Ultima,Ultima,Semanal
2017-02-03,2017-02-03,Un año %,7,"6,5478712255345",,,Ultima,Ultima,Ultima,Diario
2017-02-03,2017-02-03,Un año %,7,"6,5478712255345",,,Ultima,Ultima,Ultima,Semanal
2017-02-06,2017-02-06, Cinco años %,13,,"6,50920238060185",,Ultima,Ultima,Ultima,Diario
2017-02-06,2017-02-06, Diez años %,14,,,"6,85307992180058",Ultima,Ultima,Ultima,Diario
2017-02-06,2017-02-06,Un año %,7,"6,56922086907031",,,Ultima,Ultima,Ultima,Diario
2017-02-07,2017-02-07, Cinco años %,13,,"6,47864310928345",,Ultima,Ultima,Ultima,Diario
2017-02-07,2017-02-07, Diez años %,14,,,"6,81329339784147",Ultima,Ultima,Ultima,Diario
2017-02-07,2017-02-07,Un año %,7,"6,57336071486494",,,Ultima,Ultima,Ultima,Diario
2017-02-08,2017-02-08, Cinco años %,13,,"6,44137248800251",,Ultima,Ultima,Ultima,Diario
2017-02-08,2017-02-08, Diez años %,14,,,"6,75709347670394",Ultima,Ultima,Ultima,Diario
2017-02-08,2017-02-08,Un año %,7,"6,55644933815125",,,Ultima,Ultima,Ultima,Diario
2017-02-09,2017-02-09, Cinco años %,13,,"6,45961042107084",,Ultima,Ultima,Ultima,Diario
2017-02-09,2017-02-09, Diez años %,14,,,"6,76565983048567",Ultima,Ultima,Ultima,Diario
2017-02-09,2017-02-09,Un año %,7,"6,55559743711442",,,Ultima,Ultima,Ultima,Diario
2017-02-10,2017-02-10, Cinco años %,13,,"6,480170373134",,Ultima,Ultima,Ultima,Diario
2017-02-10,2017-02-10, Cinco años %,13,,"6,480170373134",,Ultima,Ultima,Ultima,Semanal
2017-02-10,2017-02-10, Diez años %,14,,,"6,76881048071309",Ultima,Ultima,Ultima,Diario
2017-02-10,2017-02-10, Diez años %,14,,,"6,76881048071309",Ultima,Ultima,Ultima,Semanal
2017-02-10,2017-02-10,Un año %,7,"6,58884150461806",,,Ultima,Ultima,Ultima,Diario
2017-02-10,2017-02-10,Un año %,7,"6,58884150461806",,,Ultima,Ultima,Ultima,Semanal
2017-02-13,2017-02-13, Cinco años %,13,,"6,48085778724839",,Ultima,Ultima,Ultima,Diario
2017-02-13,2017-02-13, Diez años %,14,,,"6,79153662610544",Ultima,Ultima,Ultima,Diario
2017-02-13,2017-02-13,Un año %,7,"6,612064025699",,,Ultima,Ultima,Ultima,Diario
2017-02-14,2017-02-14, Cinco años %,13,,"6,51468654327961",,Ultima,Ultima,Ultima,Diario
2017-02-14,2017-02-14, Diez años %,14,,,"6,83160575593626",Ultima,Ultima,Ultima,Diario
2017-02-14,2017-02-14,Un año %,7,"6,6384762716984",,,Ultima,Ultima,Ultima,Diario
2017-02-15,2017-02-15, Cinco años %,13,,"6,60912469710709",,Ultima,Ultima,Ultima,Diario
2017-02-15,2017-02-15, Diez años %,14,,,"6,88597880130419",Ultima,Ultima,Ultima,Diario
2017-02-15,2017-02-15,Un año %,7,"6,66535682468073",,,Ultima,Ultima,Ultima,Diario
2017-02-16,2017-02-16, Cinco años %,13,,"6,61583196073775",,Ultima,Ultima,Ultima,Diario
2017-02-16,2017-02-16, Diez años %,14,,,"6,93940869784036",Ultima,Ultima,Ultima,Diario
2017-02-16,2017-02-16,Un año %,7,"6,67286845088118",,,Ultima,Ultima,Ultima,Diario
2017-02-17,2017-02-17, Cinco años %,13,,"6,732569559925",,Ultima,Ultima,Ultima,Diario
2017-02-17,2017-02-17, Cinco años %,13,,"6,732569559925",,Ultima,Ultima,Ultima,Semanal
2017-02-17,2017-02-17, Diez años %,14,,,"7,09462342986121",Ultima,Ultima,Ultima,Diario
2017-02-17,2017-02-17, Diez años %,14,,,"7,09462342986121",Ultima,Ultima,Ultima,Semanal
2017-02-17,2017-02-17,Un año %,7,"6,73453598773461",,,Ultima,Ultima,Ultima,Diario
2017-02-17,2017-02-17,Un año %,7,"6,73453598773461",,,Ultima,Ultima,Ultima,Semanal
2017-02-20,2017-02-20, Cinco años %,13,,"6,69852171919534",,Ultima,Ultima,Ultima,Diario
2017-02-20,2017-02-20, Diez años %,14,,,"7,08013532339871",Ultima,Ultima,Ultima,Diario
2017-02-20,2017-02-20,Un año %,7,"6,7232867713442",,,Ultima,Ultima,Ultima,Diario
2017-02-21,2017-02-21, Cinco años %,13,,"6,67541592213035",,Ultima,Ultima,Ultima,Diario
2017-02-21,2017-02-21, Diez años %,14,,,"7,07637324721678",Ultima,Ultima,Ultima,Diario
2017-02-21,2017-02-21,Un año %,7,"6,73639158479762",,,Ultima,Ultima,Ultima,Diario
2017-02-22,2017-02-22, Cinco años %,13,,"6,58845790252396",,Ultima,Ultima,Ultima,Diario
2017-02-22,2017-02-22, Diez años %,14,,,"7,04222591556176",Ultima,Ultima,Ultima,Diario
2017-02-22,2017-02-22,Un año %,7,"6,66926634879997",,,Ultima,Ultima,Ultima,Diario
2017-02-23,2017-02-23, Cinco años %,13,,"6,52939932503798",,Ultima,Ultima,Ultima,Diario
2017-02-23,2017-02-23, Diez años %,14,,,"6,98596476873184",Ultima,Ultima,Ultima,Diario
2017-02-23,2017-02-23,Un año %,7,"6,6421338361495",,,Ultima,Ultima,Ultima,Diario
2017-02-24,2017-02-24, Cinco años %,13,,"6,53359016089987",,Ultima,Ultima,Ultima,Diario
2017-02-24,2017-02-24, Cinco años %,13,,"6,53359016089987",,Ultima,Ultima,Ultima,Semanal
2017-02-24,2017-02-24, Diez años %,14,,,"6,99385129032277",Ultima,Ultima,Ultima,Diario
2017-02-24,2017-02-24, Diez años %,14,,,"6,99385129032277",Ultima,Ultima,Ultima,Semanal
2017-02-24,2017-02-24,Un año %,7,"6,62904717732776",,,Ultima,Ultima,Ultima,Diario
2017-02-24,2017-02-24,Un año %,7,"6,62904717732776",,,Ultima,Ultima,Ultima,Semanal
2017-02-27,2017-02-27, Cinco años %,13,,"6,43377821336827",,Ultima,Ultima,Ultima,Diario
2017-02-27,2017-02-27, Diez años %,14,,,"6,95681397661913",Ultima,Ultima,Ultima,Diario
2017-02-27,2017-02-27,Un año %,7,"6,50917386462994",,,Ultima,Ultima,Ultima,Diario
2017-02-28,2017-02-28, Cinco años %,13,,"6,5162966943821",,Ultima,Ultima,Ultima,Diario
2017-02-28,2017-02-28, Cinco años %,13,,"6,5162966943821",,Ultima,Ultima,Ultima,Mensual
2017-02-28,2017-02-28, Diez años %,14,,,"7,05277412142842",Ultima,Ultima,Ultima,Diario
2017-02-28,2017-02-28, Diez años %,14,,,"7,05277412142842",Ultima,Ultima,Ultima,Mensual
2017-02-28,2017-02-28,Un año %,7,"6,52318974754336",,,Ultima,Ultima,Ultima,Diario
2017-02-28,2017-02-28,Un año %,7,"6,52318974754336",,,Ultima,Ultima,Ultima,Mensual
2017-03-01,2017-03-01, Cinco años %,13,,"6,58784954468488",,Ultima,Ultima,Ultima,Diario
2017-03-01,2017-03-01, Diez años %,14,,,"7,13277841495968",Ultima,Ultima,Ultima,Diario
2017-03-01,2017-03-01,Un año %,7,"6,53160138762237",,,Ultima,Ultima,Ultima,Diario
2017-03-02,2017-03-02, Cinco años %,13,,"6,61171645843625",,Ultima,Ultima,Ultima,Diario
2017-03-02,2017-03-02, Diez años %,14,,,"7,17638529745887",Ultima,Ultima,Ultima,Diario
2017-03-02,2017-03-02,Un año %,7,"6,52010697228536",,,Ultima,Ultima,Ultima,Diario
2017-03-03,2017-03-03, Cinco años %,13,,"6,58139178277884",,Ultima,Ultima,Ultima,Diario
2017-03-03,2017-03-03, Cinco años %,13,,"6,58139178277884",,Ultima,Ultima,Ultima,Semanal
2017-03-03,2017-03-03, Diez años %,14,,,"7,1580040589978",Ultima,Ultima,Ultima,Diario
2017-03-03,2017-03-03, Diez años %,14,,,"7,1580040589978",Ultima,Ultima,Ultima,Semanal
2017-03-03,2017-03-03,Un año %,7,"6,49790500666882",,,Ultima,Ultima,Ultima,Diario
2017-03-03,2017-03-03,Un año %,7,"6,49790500666882",,,Ultima,Ultima,Ultima,Semanal
2017-03-06,2017-03-06, Cinco años %,13,,"6,56449128245463",,Ultima,Ultima,Ultima,Diario
2017-03-06,2017-03-06, Diez años %,14,,,"7,1413038787607",Ultima,Ultima,Ultima,Diario
2017-03-06,2017-03-06,Un año %,7,"6,48018889052216",,,Ultima,Ultima,Ultima,Diario
2017-03-07,2017-03-07, Cinco años %,13,,"6,64061071939013",,Ultima,Ultima,Ultima,Diario
2017-03-07,2017-03-07, Diez años %,14,,,"7,22605888891834",Ultima,Ultima,Ultima,Diario
2017-03-07,2017-03-07,Un año %,7,"6,48545325482922",,,Ultima,Ultima,Ultima,Diario
2017-03-08,2017-03-08, Cinco años %,13,,"6,69026588707204",,Ultima,Ultima,Ultima,Diario
2017-03-08,2017-03-08, Diez años %,14,,,"7,27466458186316",Ultima,Ultima,Ultima,Diario
2017-03-08,2017-03-08,Un año %,7,"6,52198299774079",,,Ultima,Ultima,Ultima,Diario
2017-03-09,2017-03-09, Cinco años %,13,,"6,68500407137345",,Ultima,Ultima,Ultima,Diario
2017-03-09,2017-03-09, Diez años %,14,,,"7,23075026383139",Ultima,Ultima,Ultima,Diario
2017-03-09,2017-03-09,Un año %,7,"6,49553973635151",,,Ultima,Ultima,Ultima,Diario
2017-03-10,2017-03-10, Cinco años %,13,,"6,6480539322562",,Ultima,Ultima,Ultima,Diario
2017-03-10,2017-03-10, Cinco años %,13,,"6,6480539322562",,Ultima,Ultima,Ultima,Semanal
2017-03-10,2017-03-10, Diez años %,14,,,"7,16912740745546",Ultima,Ultima,Ultima,Diario
2017-03-10,2017-03-10, Diez años %,14,,,"7,16912740745546",Ultima,Ultima,Ultima,Semanal
2017-03-10,2017-03-10,Un año %,7,"6,48721880861536",,,Ultima,Ultima,Ultima,Diario
2017-03-10,2017-03-10,Un año %,7,"6,48721880861536",,,Ultima,Ultima,Ultima,Semanal
2017-03-13,2017-03-13, Cinco años %,13,,"6,63201104285025",,Ultima,Ultima,Ultima,Diario
2017-03-13,2017-03-13, Diez años %,14,,,"7,1384938759759",Ultima,Ultima,Ultima,Diario
2017-03-13,2017-03-13,Un año %,7,"6,47100253705123",,,Ultima,Ultima,Ultima,Diario
2017-03-14,2017-03-14, Cinco años %,13,,"6,56638128386271",,Ultima,Ultima,Ultima,Diario
2017-03-14,2017-03-14, Diez años %,14,,,"7,08134449618787",Ultima,Ultima,Ultima,Diario
2017-03-14,2017-03-14,Un año %,7,"6,46375331155449",,,Ultima,Ultima,Ultima,Diario
2017-03-15,2017-03-15, Cinco años %,13,,"6,48429051398323",,Ultima,Ultima,Ultima,Diario
2017-03-15,2017-03-15, Diez años %,14,,,"7,03413874244201",Ultima,Ultima,Ultima,Diario
2017-03-15,2017-03-15,Un año %,7,"6,47328216954898",,,Ultima,Ultima,Ultima,Diario
2017-03-16,2017-03-16, Cinco años %,13,,"6,43587660366823",,Ultima,Ultima,Ultima,Diario
2017-03-16,2017-03-16, Diez años %,14,,,"6,96313221222709",Ultima,Ultima,Ultima,Diario
2017-03-16,2017-03-16,Un año %,7,"6,39830126496621",,,Ultima,Ultima,Ultima,Diario
2017-03-17,2017-03-17, Cinco años %,13,,"6,39237539930693",,Ultima,Ultima,Ultima,Diario
2017-03-17,2017-03-17, Cinco años %,13,,"6,39237539930693",,Ultima,Ultima,Ultima,Semanal
2017-03-17,2017-03-17, Diez años %,14,,,"6,91297255957839",Ultima,Ultima,Ultima,Diario
2017-03-17,2017-03-17, Diez años %,14,,,"6,91297255957839",Ultima,Ultima,Ultima,Semanal
2017-03-17,2017-03-17,Un año %,7,"6,33874784556987",,,Ultima,Ultima,Ultima,Diario
2017-03-17,2017-03-17,Un año %,7,"6,33874784556987",,,Ultima,Ultima,Ultima,Semanal
2017-03-21,2017-03-21, Cinco años %,13,,"6,35295273011268",,Ultima,Ultima,Ultima,Diario
2017-03-21,2017-03-21, Diez años %,14,,,"6,9238062476909",Ultima,Ultima,Ultima,Diario
2017-03-21,2017-03-21,Un año %,7,"6,26944262789624",,,Ultima,Ultima,Ultima,Diario
2017-03-22,2017-03-22, Cinco años %,13,,"6,34243349739016",,Ultima,Ultima,Ultima,Diario
2017-03-22,2017-03-22, Diez años %,14,,,"6,89307965739457",Ultima,Ultima,Ultima,Diario
2017-03-22,2017-03-22,Un año %,7,"6,24071515681643",,,Ultima,Ultima,Ultima,Diario
2017-03-23,2017-03-23, Cinco años %,13,,"6,25499538305507",,Ultima,Ultima,Ultima,Diario
2017-03-23,2017-03-23, Diez años %,14,,,"6,79252584342627",Ultima,Ultima,Ultima,Diario
2017-03-23,2017-03-23,Un año %,7,"6,16701836527988",,,Ultima,Ultima,Ultima,Diario
2017-03-24,2017-03-24, Cinco años %,13,,"6,27083114824735",,Ultima,Ultima,Ultima,Diario
2017-03-24,2017-03-24, Cinco años %,13,,"6,27083114824735",,Ultima,Ultima,Ultima,Semanal
2017-03-24,2017-03-24, Diez años %,14,,,"6,74767029254459",Ultima,Ultima,Ultima,Diario
2017-03-24,2017-03-24, Diez años %,14,,,"6,74767029254459",Ultima,Ultima,Ultima,Semanal
2017-03-24,2017-03-24,Un año %,7,"6,17605731710585",,,Ultima,Ultima,Ultima,Diario
2017-03-24,2017-03-24,Un año %,7,"6,17605731710585",,,Ultima,Ultima,Ultima,Semanal
2017-03-27,2017-03-27, Cinco años %,13,,"6,31912239481879",,Ultima,Ultima,Ultima,Diario
2017-03-27,2017-03-27, Diez años %,14,,,"6,78855889193857",Ultima,Ultima,Ultima,Diario
2017-03-27,2017-03-27,Un año %,7,"6,21447327120744",,,Ultima,Ultima,Ultima,Diario
2017-03-28,2017-03-28, Cinco años %,13,,"6,27558088084965",,Ultima,Ultima,Ultima,Diario
2017-03-28,2017-03-28, Diez años %,14,,,"6,77819686016058",Ultima,Ultima,Ultima,Diario
2017-03-28,2017-03-28,Un año %,7,"6,1734690747373",,,Ultima,Ultima,Ultima,Diario
2017-03-29,2017-03-29, Cinco años %,13,,"6,25708497123422",,Ultima,Ultima,Ultima,Diario
2017-03-29,2017-03-29, Diez años %,14,,,"6,77492882641558",Ultima,Ultima,Ultima,Diario
2017-03-29,2017-03-29,Un año %,7,"6,13750951386077",,,Ultima,Ultima,Ultima,Diario
2017-03-30,2017-03-30, Cinco años %,13,,"6,22054431635422",,Ultima,Ultima,Ultima,Diario
2017-03-30,2017-03-30, Diez años %,14,,,"6,75423283005159",Ultima,Ultima,Ultima,Diario
2017-03-30,2017-03-30,Un año %,7,"6,10215326867744",,,Ultima,Ultima,Ultima,Diario
2017-03-31,2017-03-31, Cinco años %,13,,"6,23108957921393",,Ultima,Ultima,Ultima,Diario
2017-03-31,2017-03-31, Cinco años %,13,,"6,23108957921393",,Ultima,Ultima,Ultima,Mensual
2017-03-31,2017-03-31, Cinco años %,13,,"6,23108957921393",,Ultima,Ultima,Ultima,Semanal
2017-03-31,2017-03-31, Diez años %,14,,,"6,77365296379598",Ultima,Ultima,Ultima,Diario
2017-03-31,2017-03-31, Diez años %,14,,,"6,77365296379598",Ultima,Ultima,Ultima,Mensual
2017-03-31,2017-03-31, Diez años %,14,,,"6,77365296379598",Ultima,Ultima,Ultima,Semanal
2017-03-31,2017-03-31,Un año %,7,"6,10725461520232",,,Ultima,Ultima,Ultima,Diario
2017-03-31,2017-03-31,Un año %,7,"6,10725461520232",,,Ultima,Ultima,Ultima,Mensual
2017-03-31,2017-03-31,Un año %,7,"6,10725461520232",,,Ultima,Ultima,Ultima,Semanal
2017-04-03,2017-04-03, Cinco años %,13,,"6,18447102585132",,Ultima,Ultima,Ultima,Diario
2017-04-03,2017-04-03, Diez años %,14,,,"6,69966194799514",Ultima,Ultima,Ultima,Diario
2017-04-03,2017-04-03,Un año %,7,"6,07379675405149",,,Ultima,Ultima,Ultima,Diario
2017-04-04,2017-04-04, Cinco años %,13,,"6,14570051457531",,Ultima,Ultima,Ultima,Diario
2017-04-04,2017-04-04, Diez años %,14,,,"6,69146549052668",Ultima,Ultima,Ultima,Diario
2017-04-04,2017-04-04,Un año %,7,"6,03741952188085",,,Ultima,Ultima,Ultima,Diario
2017-04-05,2017-04-05, Cinco años %,13,,"6,12485011712384",,Ultima,Ultima,Ultima,Diario
2017-04-05,2017-04-05, Diez años %,14,,,"6,66950315556524",Ultima,Ultima,Ultima,Diario
2017-04-05,2017-04-05,Un año %,7,"6,05552410652878",,,Ultima,Ultima,Ultima,Diario
2017-04-06,2017-04-06, Cinco años %,13,,"6,13895703460224",,Ultima,Ultima,Ultima,Diario
2017-04-06,2017-04-06, Diez años %,14,,,"6,66131295767662",Ultima,Ultima,Ultima,Diario
2017-04-06,2017-04-06,Un año %,7,"6,08648133969554",,,Ultima,Ultima,Ultima,Diario
2017-04-07,2017-04-07, Cinco años %,13,,"6,17342873076697",,Ultima,Ultima,Ultima,Diario
2017-04-07,2017-04-07, Cinco años %,13,,"6,17342873076697",,Ultima,Ultima,Ultima,Semanal
2017-04-07,2017-04-07, Diez años %,14,,,"6,69605486372401",Ultima,Ultima,Ultima,Diario
2017-04-07,2017-04-07, Diez años %,14,,,"6,69605486372401",Ultima,Ultima,Ultima,Semanal
2017-04-07,2017-04-07,Un año %,7,"6,07936099106527",,,Ultima,Ultima,Ultima,Diario
2017-04-07,2017-04-07,Un año %,7,"6,07936099106527",,,Ultima,Ultima,Ultima,Semanal
2017-04-10,2017-04-10, Cinco años %,13,,"6,17873775484702",,Ultima,Ultima,Ultima,Diario
2017-04-10,2017-04-10, Diez años %,14,,,"6,70997601585974",Ultima,Ultima,Ultima,Diario
2017-04-10,2017-04-10,Un año %,7,"6,07886039419187",,,Ultima,Ultima,Ultima,Diario
2017-04-11,2017-04-11, Cinco años %,13,,"6,20890603196041",,Ultima,Ultima,Ultima,Diario
2017-04-11,2017-04-11, Diez años %,14,,,"6,73459465426475",Ultima,Ultima,Ultima,Diario
2017-04-11,2017-04-11,Un año %,7,"6,06739887820708",,,Ultima,Ultima,Ultima,Diario
2017-04-12,2017-04-12, Cinco años %,13,,"6,24682776427002",,Ultima,Ultima,Ultima,Diario
2017-04-12,2017-04-12, Cinco años %,13,,"6,24682776427002",,Ultima,Ultima,Ultima,Semanal
2017-04-12,2017-04-12, Diez años %,14,,,"6,7266258995322",Ultima,Ultima,Ultima,Diario
2017-04-12,2017-04-12, Diez años %,14,,,"6,7266258995322",Ultima,Ultima,Ultima,Semanal
2017-04-12,2017-04-12,Un año %,7,"6,03936976383228",,,Ultima,Ultima,Ultima,Diario
2017-04-12,2017-04-12,Un año %,7,"6,03936976383228",,,Ultima,Ultima,Ultima,Semanal
2017-04-17,2017-04-17, Cinco años %,13,,"6,21664977943292",,Ultima,Ultima,Ultima,Diario
2017-04-17,2017-04-17, Diez años %,14,,,"6,74356911501848",Ultima,Ultima,Ultima,Diario
2017-04-17,2017-04-17,Un año %,7,"6,0523123280251",,,Ultima,Ultima,Ultima,Diario
2017-04-18,2017-04-18, Cinco años %,13,,"6,10528920379514",,Ultima,Ultima,Ultima,Diario
2017-04-18,2017-04-18, Diez años %,14,,,"6,63876713078971",Ultima,Ultima,Ultima,Diario
2017-04-18,2017-04-18,Un año %,7,"6,01654155883864",,,Ultima,Ultima,Ultima,Diario
2017-04-19,2017-04-19, Cinco años %,13,,"6,03211891626876",,Ultima,Ultima,Ultima,Diario
2017-04-19,2017-04-19, Diez años %,14,,,"6,59354375436634",Ultima,Ultima,Ultima,Diario
2017-04-19,2017-04-19,Un año %,7,"5,94754220487825",,,Ultima,Ultima,Ultima,Diario
2017-04-20,2017-04-20, Cinco años %,13,,"6,01138463107317",,Ultima,Ultima,Ultima,Diario
2017-04-20,2017-04-20, Diez años %,14,,,"6,58673949754079",Ultima,Ultima,Ultima,Diario
