,,,,,,,,
,Fecha,Indice,Valor Hoy,Valor Ayer,Variacion %,VariaciÃ³n Absoluta,Variacion 12 meses,VariaciÃ³n Anual
,20200123,MSCI COLCAP,"1,648.18","1,650.36",-.13,-2.18,17.18,-.86
,20200124,MSCI COLCAP,"1,647.91","1,648.18",-.02,-.27,16.32,-.87
,20200127,MSCI COLCAP,"1,623.97","1,647.91",-1.45,-23.94,13.93,-2.31
,20200128,MSCI COLCAP,"1,624.66","1,623.97",.04,.69,13.60,-2.27
,20200129,MSCI COLCAP,"1,633.81","1,624.66",.56,9.15,13.66,-1.72
,20200130,MSCI COLCAP,"1,638.15","1,633.81",.27,4.34,13.00,-1.46
,20200131,MSCI COLCAP,"1,623.83","1,638.15",-.87,-14.32,12.22,-2.32
,20200203,MSCI COLCAP,"1,625.18","1,623.83",.08,1.35,11.16,-2.24
,20200204,MSCI COLCAP,"1,643.92","1,625.18",1.15,18.74,11.46,-1.11
,20200205,MSCI COLCAP,"1,656.30","1,643.92",.75,12.38,10.91,-.37
,20200206,MSCI COLCAP,"1,653.96","1,656.30",-.14,-2.34,11.09,-.51
,20200207,MSCI COLCAP,"1,654.70","1,653.96",.04,.74,12.40,-.46
,20200210,MSCI COLCAP,"1,643.17","1,654.70",-.70,-11.53,11.87,-1.16
,20200211,MSCI COLCAP,"1,645.22","1,643.17",.12,2.05,12.04,-1.03
,20200212,MSCI COLCAP,"1,659.54","1,645.22",.87,14.32,12.61,-.17
,20200213,MSCI COLCAP,"1,663.07","1,659.54",.21,3.53,12.94,.04
,20200214,MSCI COLCAP,"1,664.40","1,663.07",.08,1.33,12.70,.12
,20200217,MSCI COLCAP,"1,665.39","1,664.40",.06,.99,11.86,.18
,20200218,MSCI COLCAP,"1,665.36","1,665.39",.00,-.03,12.32,.18
,20200219,MSCI COLCAP,"1,676.29","1,665.36",.66,10.93,13.43,.83
,20200220,MSCI COLCAP,"1,669.60","1,676.29",-.40,-6.69,12.91,.43
,20200221,MSCI COLCAP,"1,631.45","1,669.60",-2.28,-38.15,10.35,-1.86
,20200224,MSCI COLCAP,"1,622.66","1,631.45",-.54,-8.79,8.78,-2.39
,20200225,MSCI COLCAP,"1,612.48","1,622.66",-.63,-10.18,6.80,-3.00
,20200226,MSCI COLCAP,"1,589.74","1,612.48",-1.41,-22.74,4.59,-4.37
,20200227,MSCI COLCAP,"1,556.69","1,589.74",-2.08,-33.05,2.64,-6.36
,20200228,MSCI COLCAP,"1,549.61","1,556.69",-.45,-7.08,2.74,-6.79
,20200302,MSCI COLCAP,"1,536.48","1,549.61",-.85,-13.13,1.39,-7.58
,20200303,MSCI COLCAP,"1,512.61","1,536.48",-1.55,-23.87,-.18,-9.01
,20200304,MSCI COLCAP,"1,544.53","1,512.61",2.11,31.92,1.81,-7.09
,20200305,MSCI COLCAP,"1,546.66","1,544.53",.14,2.13,1.87,-6.96
,20200306,MSCI COLCAP,"1,502.84","1,546.66",-2.83,-43.82,-1.91,-9.60
,20200309,MSCI COLCAP,"1,344.60","1,502.84",-10.53,-158.24,-10.54,-19.12
,20200310,MSCI COLCAP,"1,360.21","1,344.60",1.16,15.61,-9.50,-18.18
,20200311,MSCI COLCAP,"1,295.46","1,360.21",-4.76,-64.75,-15.10,-22.07
,20200312,MSCI COLCAP,"1,174.31","1,295.46",-9.35,-121.15,-23.42,-29.36
,20200313,MSCI COLCAP,"1,174.31","1,174.31",.00,.00,-24.74,-29.36
,20200316,MSCI COLCAP,997.78,"1,174.31",-15.03,-176.53,-36.84,-39.98
,20200317,MSCI COLCAP,"1,000.50",997.78,.27,2.72,-36.67,-39.82
,20200318,MSCI COLCAP,894.03,"1,000.50",-10.64,-106.47,-44.34,-46.22
,20200319,MSCI COLCAP,899.75,894.03,.64,5.72,-44.24,-45.88
,20200320,MSCI COLCAP,919.59,899.75,2.21,19.84,-43.52,-44.68
,20200324,MSCI COLCAP,923.53,919.59,.43,3.94,-42.18,-44.45
,20200325,MSCI COLCAP,"1,046.18",923.53,13.28,122.65,-34.50,-37.07
,20200326,MSCI COLCAP,"1,167.04","1,046.18",11.55,120.86,-27.38,-29.80
,20200327,MSCI COLCAP,"1,147.54","1,167.04",-1.67,-19.50,-27.03,-30.97
,20200330,MSCI COLCAP,"1,129.18","1,147.54",-1.60,-18.36,-28.88,-32.08
,20200331,MSCI COLCAP,"1,123.85","1,129.18",-.47,-5.33,-29.22,-32.40
,20200401,MSCI COLCAP,"1,063.03","1,123.85",-5.41,-60.82,-32.80,-36.06
,20200402,MSCI COLCAP,"1,114.43","1,063.03",4.84,51.40,-29.44,-32.96
,20200403,MSCI COLCAP,"1,127.55","1,114.43",1.18,13.12,-29.11,-32.17
,20200406,MSCI COLCAP,"1,160.12","1,127.55",2.89,32.57,-27.48,-30.21
,20200407,MSCI COLCAP,"1,163.43","1,160.12",.29,3.31,-27.28,-30.02
,20200408,MSCI COLCAP,"1,187.13","1,163.43",2.04,23.70,-26.55,-28.59
,20200413,MSCI COLCAP,"1,193.98","1,187.13",.58,6.85,-25.61,-28.18
,20200414,MSCI COLCAP,"1,211.06","1,193.98",1.43,17.08,-24.54,-27.15
,20200415,MSCI COLCAP,"1,204.01","1,211.06",-.58,-7.05,-23.45,-27.57
,20200416,MSCI COLCAP,"1,202.54","1,204.01",-.12,-1.47,-23.96,-27.66
,20200417,MSCI COLCAP,"1,192.08","1,202.54",-.87,-10.46,-24.28,-28.29
,20200420,MSCI COLCAP,"1,179.60","1,192.08",-1.05,-12.48,-25.07,-29.04
,20200421,MSCI COLCAP,"1,131.29","1,179.60",-4.10,-48.31,-28.14,-31.95
,20200422,MSCI COLCAP,"1,132.78","1,131.29",.13,1.49,-28.81,-31.86
,20200423,MSCI COLCAP,"1,151.78","1,132.78",1.68,19.00,-27.79,-30.72
,20200424,MSCI COLCAP,"1,122.37","1,151.78",-2.55,-29.41,-29.86,-32.49
,20200427,MSCI COLCAP,"1,116.17","1,122.37",-.55,-6.20,-30.14,-32.86
,20200428,MSCI COLCAP,"1,145.34","1,116.17",2.61,29.17,-28.32,-31.10
,20200429,MSCI COLCAP,"1,145.89","1,145.34",.05,.55,-27.95,-31.07
,20200430,MSCI COLCAP,"1,142.04","1,145.89",-.34,-3.85,-27.43,-31.30
,20200504,MSCI COLCAP,"1,105.43","1,142.04",-3.21,-36.61,-28.93,-33.50
,20200505,MSCI COLCAP,"1,099.28","1,105.43",-.56,-6.15,-29.32,-33.87
,20200506,MSCI COLCAP,"1,090.43","1,099.28",-.81,-8.85,-29.61,-34.41
,20200507,MSCI COLCAP,"1,113.37","1,090.43",2.10,22.94,-27.48,-33.03
,20200508,MSCI COLCAP,"1,110.26","1,113.37",-.28,-3.11,-27.87,-33.21
,20200511,MSCI COLCAP,"1,104.09","1,110.26",-.56,-6.17,-28.79,-33.59
,20200512,MSCI COLCAP,"1,089.29","1,104.09",-1.34,-14.80,-29.74,-34.48
,20200513,MSCI COLCAP,"1,055.27","1,089.29",-3.12,-34.02,-30.38,-36.52
,20200514,MSCI COLCAP,"1,052.23","1,055.27",-.29,-3.04,-30.27,-36.70
,20200515,MSCI COLCAP,"1,053.75","1,052.23",.14,1.52,-29.82,-36.61
,20200518,MSCI COLCAP,"1,082.96","1,053.75",2.77,29.21,-27.81,-34.86
,20200519,MSCI COLCAP,"1,067.65","1,082.96",-1.41,-15.31,-28.83,-35.78
,20200520,MSCI COLCAP,"1,072.29","1,067.65",.43,4.64,-27.68,-35.50
,20200521,MSCI COLCAP,"1,066.11","1,072.29",-.58,-6.18,-28.61,-35.87
,20200522,MSCI COLCAP,"1,057.66","1,066.11",-.79,-8.45,-28.99,-36.38
,20200526,MSCI COLCAP,"1,072.78","1,057.66",1.43,15.12,-27.97,-35.47
,20200527,MSCI COLCAP,"1,088.42","1,072.78",1.46,15.64,-26.46,-34.53
,20200528,MSCI COLCAP,"1,085.55","1,088.42",-.26,-2.87,-25.82,-34.70
,20200529,MSCI COLCAP,"1,095.84","1,085.55",.95,10.29,-26.04,-34.08
,20200601,MSCI COLCAP,"1,117.02","1,095.84",1.93,21.18,-24.88,-32.81
,20200602,MSCI COLCAP,"1,117.69","1,117.02",.06,.67,-24.84,-32.77
,20200603,MSCI COLCAP,"1,158.05","1,117.69",3.61,40.36,-22.12,-30.34
,20200604,MSCI COLCAP,"1,163.84","1,158.05",.50,5.79,-22.27,-29.99
,20200605,MSCI COLCAP,"1,203.07","1,163.84",3.37,39.23,-18.90,-27.63
,20200608,MSCI COLCAP,"1,228.24","1,203.07",2.09,25.17,-18.65,-26.12
,20200609,MSCI COLCAP,"1,209.99","1,228.24",-1.49,-18.25,-19.86,-27.22
,20200610,MSCI COLCAP,"1,177.99","1,209.99",-2.64,-32.00,-21.42,-29.14
,20200611,MSCI COLCAP,"1,121.55","1,177.99",-4.79,-56.44,-26.21,-32.54
,20200612,MSCI COLCAP,"1,143.13","1,121.55",1.92,21.58,-24.45,-31.24
,20200616,MSCI COLCAP,"1,154.63","1,143.13",1.01,11.50,-24.35,-30.55
,20200617,MSCI COLCAP,"1,139.30","1,154.63",-1.33,-15.33,-24.96,-31.47
,20200618,MSCI COLCAP,"1,139.00","1,139.30",-.03,-.30,-25.93,-31.49
,20200619,MSCI COLCAP,"1,161.41","1,139.00",1.97,22.41,-24.89,-30.14
,20200623,MSCI COLCAP,"1,143.28","1,161.41",-1.56,-18.13,-26.72,-31.23
,20200624,MSCI COLCAP,"1,125.48","1,143.28",-1.56,-17.80,-27.86,-32.30
,20200625,MSCI COLCAP,"1,125.03","1,125.48",-.04,-.45,-27.78,-32.33
,20200626,MSCI COLCAP,"1,110.65","1,125.03",-1.28,-14.38,-28.33,-33.19
,20200630,MSCI COLCAP,"1,111.80","1,110.65",.10,1.15,-28.22,-33.12
,20200701,MSCI COLCAP,"1,109.91","1,111.80",-.17,-1.89,-28.35,-33.24
,20200702,MSCI COLCAP,"1,118.97","1,109.91",.82,9.06,-27.52,-32.69
,20200703,MSCI COLCAP,"1,125.26","1,118.97",.56,6.29,-28.04,-32.31
,20200706,MSCI COLCAP,"1,129.47","1,125.26",.37,4.21,-28.48,-32.06
,20200707,MSCI COLCAP,"1,131.84","1,129.47",.21,2.37,-28.33,-31.92
,20200708,MSCI COLCAP,"1,153.54","1,131.84",1.92,21.70,-27.04,-30.61
,20200709,MSCI COLCAP,"1,143.10","1,153.54",-.91,-10.44,-28.06,-31.24
,20200710,MSCI COLCAP,"1,147.78","1,143.10",.41,4.68,-28.30,-30.96
,20200713,MSCI COLCAP,"1,145.16","1,147.78",-.23,-2.62,-28.66,-31.11
,20200714,MSCI COLCAP,"1,144.53","1,145.16",-.06,-.63,-28.70,-31.15
,20200715,MSCI COLCAP,"1,144.85","1,144.53",.03,.32,-28.67,-31.13
,20200716,MSCI COLCAP,"1,153.15","1,144.85",.72,8.30,-28.80,-30.63
,20200717,MSCI COLCAP,"1,156.16","1,153.15",.26,3.01,-28.07,-30.45
,20200721,MSCI COLCAP,"1,166.61","1,156.16",.90,10.45,-27.10,-29.82
,20200722,MSCI COLCAP,"1,168.52","1,166.61",.16,1.91,-26.71,-29.71
,20200723,MSCI COLCAP,"1,181.78","1,168.52",1.13,13.26,-26.24,-28.91
,20200724,MSCI COLCAP,"1,173.93","1,181.78",-.66,-7.85,-26.29,-29.38
,20200727,MSCI COLCAP,"1,180.73","1,173.93",.58,6.80,-25.30,-28.98
,20200728,MSCI COLCAP,"1,170.99","1,180.73",-.82,-9.74,-25.91,-29.56
,20200729,MSCI COLCAP,"1,174.91","1,170.99",.33,3.92,-25.89,-29.33
,20200730,MSCI COLCAP,"1,164.66","1,174.91",-.87,-10.25,-25.73,-29.94
,20200731,MSCI COLCAP,"1,134.34","1,164.66",-2.60,-30.32,-27.39,-31.77
,20200803,MSCI COLCAP,"1,133.10","1,134.34",-.11,-1.24,-26.58,-31.84
,20200804,MSCI COLCAP,"1,128.41","1,133.10",-.41,-4.69,-26.89,-32.12
,20200805,MSCI COLCAP,"1,138.01","1,128.41",.85,9.60,-24.28,-31.54
,20200806,MSCI COLCAP,"1,142.18","1,138.01",.37,4.17,-24.50,-31.29
,20200810,MSCI COLCAP,"1,143.50","1,142.18",.12,1.32,-25.64,-31.21
,20200811,MSCI COLCAP,"1,134.41","1,143.50",-.79,-9.09,-26.23,-31.76
,20200812,MSCI COLCAP,"1,141.78","1,134.41",.65,7.37,-25.43,-31.32
,20200813,MSCI COLCAP,"1,149.97","1,141.78",.72,8.19,-26.03,-30.83
,20200814,MSCI COLCAP,"1,153.28","1,149.97",.29,3.31,-23.92,-30.63
,20200818,MSCI COLCAP,"1,168.46","1,153.28",1.32,15.18,-24.26,-29.71
,20200819,MSCI COLCAP,"1,161.72","1,168.46",-.58,-6.74,-24.70,-30.12
,20200820,MSCI COLCAP,"1,174.12","1,161.72",1.07,12.40,-24.17,-29.37
,20200821,MSCI COLCAP,"1,186.29","1,174.12",1.04,12.17,-23.05,-28.64
,20200824,MSCI COLCAP,"1,205.18","1,186.29",1.59,18.89,-19.94,-27.50
,20200825,MSCI COLCAP,"1,230.56","1,205.18",2.11,25.38,-18.25,-25.98
,20200826,MSCI COLCAP,"1,227.31","1,230.56",-.26,-3.25,-19.21,-26.17
,20200827,MSCI COLCAP,"1,225.22","1,227.31",-.17,-2.09,-20.00,-26.30
,20200828,MSCI COLCAP,"1,226.21","1,225.22",.08,.99,-20.20,-26.24
,20200831,MSCI COLCAP,"1,216.03","1,226.21",-.83,-10.18,-22.03,-26.85
,20200901,MSCI COLCAP,"1,255.76","1,216.03",3.27,39.73,-19.48,-24.46
,20200902,MSCI COLCAP,"1,258.16","1,255.76",.19,2.40,-19.39,-24.32
,20200903,MSCI COLCAP,"1,246.82","1,258.16",-.90,-11.34,-20.15,-25.00
,20200904,MSCI COLCAP,"1,240.24","1,246.82",-.53,-6.58,-20.80,-25.40
,20200907,MSCI COLCAP,"1,242.98","1,240.24",.22,2.74,-20.70,-25.23
,20200908,MSCI COLCAP,"1,232.34","1,242.98",-.86,-10.64,-21.38,-25.87
,20200909,MSCI COLCAP,"1,239.93","1,232.34",.62,7.59,-21.36,-25.41
,20200910,MSCI COLCAP,"1,219.67","1,239.93",-1.63,-20.26,-22.45,-26.63
,20200911,MSCI COLCAP,"1,212.45","1,219.67",-.59,-7.22,-23.54,-27.07
,20200914,MSCI COLCAP,"1,199.65","1,212.45",-1.06,-12.80,-24.10,-27.84
,20200915,MSCI COLCAP,"1,193.71","1,199.65",-.50,-5.94,-24.48,-28.19
,20200916,MSCI COLCAP,"1,195.95","1,193.71",.19,2.24,-25.28,-28.06
,20200917,MSCI COLCAP,"1,192.53","1,195.95",-.29,-3.42,-25.37,-28.27
,20200918,MSCI COLCAP,"1,206.55","1,192.53",1.18,14.02,-24.47,-27.42
,20200921,MSCI COLCAP,"1,197.55","1,206.55",-.75,-9.00,-24.88,-27.96
,20200922,MSCI COLCAP,"1,187.73","1,197.55",-.82,-9.82,-25.50,-28.55
,20200923,MSCI COLCAP,"1,179.38","1,187.73",-.70,-8.35,-26.16,-29.06
,20200924,MSCI COLCAP,"1,180.49","1,179.38",.09,1.11,-25.81,-28.99
,20200925,MSCI COLCAP,"1,171.35","1,180.49",-.77,-9.14,-26.62,-29.54
,20200928,MSCI COLCAP,"1,176.66","1,171.35",.45,5.31,-25.76,-29.22
,20200929,MSCI COLCAP,"1,165.75","1,176.66",-.93,-10.91,-26.45,-29.88
,20200930,MSCI COLCAP,"1,171.92","1,165.75",.53,6.17,-25.73,-29.51
,20201001,MSCI COLCAP,"1,162.36","1,171.92",-.82,-9.56,-26.55,-30.08
,20201002,MSCI COLCAP,"1,165.01","1,162.36",.23,2.65,-26.02,-29.92
,20201005,MSCI COLCAP,"1,168.04","1,165.01",.26,3.03,-26.68,-29.74
,20201006,MSCI COLCAP,"1,168.93","1,168.04",.08,.89,-26.62,-29.69
,20201007,MSCI COLCAP,"1,174.49","1,168.93",.48,5.56,-26.45,-29.35
,20201008,MSCI COLCAP,"1,186.42","1,174.49",1.02,11.93,-25.38,-28.63
,20201009,MSCI COLCAP,"1,190.01","1,186.42",.30,3.59,-25.12,-28.42
,20201013,MSCI COLCAP,"1,170.72","1,190.01",-1.62,-19.29,-26.41,-29.58
,20201014,MSCI COLCAP,"1,171.36","1,170.72",.05,.64,-26.37,-29.54
,20201015,MSCI COLCAP,"1,166.01","1,171.36",-.46,-5.35,-26.15,-29.86
,20201016,MSCI COLCAP,"1,171.80","1,166.01",.50,5.79,-25.81,-29.51
,20201019,MSCI COLCAP,"1,174.94","1,171.80",.27,3.14,-25.57,-29.32
,20201020,MSCI COLCAP,"1,187.39","1,174.94",1.06,12.45,-24.78,-28.57
,20201021,MSCI COLCAP,"1,177.92","1,187.39",-.80,-9.47,-26.27,-29.14
,20201022,MSCI COLCAP,"1,177.89","1,177.92",.00,-.03,-26.99,-29.15
,20201023,MSCI COLCAP,"1,175.33","1,177.89",-.22,-2.56,-27.15,-29.30
,20201026,MSCI COLCAP,"1,177.09","1,175.33",.15,1.76,-27.72,-29.19
,20201027,MSCI COLCAP,"1,162.58","1,177.09",-1.23,-14.51,-28.61,-30.07
,20201028,MSCI COLCAP,"1,120.37","1,162.58",-3.63,-42.21,-30.93,-32.61
,20201029,MSCI COLCAP,"1,131.27","1,120.37",.97,10.90,-30.74,-31.95
,20201030,MSCI COLCAP,"1,136.75","1,131.27",.48,5.48,-30.43,-31.62
,20201103,MSCI COLCAP,"1,151.37","1,136.75",1.29,14.62,-30.05,-30.74
,20201104,MSCI COLCAP,"1,156.41","1,151.37",.44,5.04,-29.74,-30.44
,20201105,MSCI COLCAP,"1,163.03","1,156.41",.57,6.62,-30.18,-30.04
,20201106,MSCI COLCAP,"1,172.34","1,163.03",.80,9.31,-29.26,-29.48
,20201109,MSCI COLCAP,"1,213.69","1,172.34",3.53,41.35,-25.82,-26.99
,20201110,MSCI COLCAP,"1,213.39","1,213.69",-.02,-.30,-25.84,-27.01
,20201111,MSCI COLCAP,"1,220.06","1,213.39",.55,6.67,-25.43,-26.61
,20201112,MSCI COLCAP,"1,207.21","1,220.06",-1.05,-12.85,-26.03,-27.38
,20201113,MSCI COLCAP,"1,209.87","1,207.21",.22,2.66,-25.51,-27.22
,20201117,MSCI COLCAP,"1,230.73","1,209.87",1.72,20.86,-24.37,-25.97
,20201118,MSCI COLCAP,"1,234.56","1,230.73",.31,3.83,-23.92,-25.74
,20201119,MSCI COLCAP,"1,230.81","1,234.56",-.30,-3.75,-23.44,-25.96
,20201120,MSCI COLCAP,"1,239.74","1,230.81",.73,8.93,-22.54,-25.43
,20201123,MSCI COLCAP,"1,247.94","1,239.74",.66,8.20,-22.67,-24.93
,20201124,MSCI COLCAP,"1,270.61","1,247.94",1.82,22.67,-21.27,-23.57
,20201125,MSCI COLCAP,"1,263.65","1,270.61",-.55,-6.96,-21.06,-23.99
,20201126,MSCI COLCAP,"1,263.04","1,263.65",-.05,-.61,-20.89,-24.02
,20201127,MSCI COLCAP,"1,261.74","1,263.04",-.10,-1.30,-20.51,-24.10
,20201130,MSCI COLCAP,"1,258.00","1,261.74",-.30,-3.74,-21.96,-24.33
,20201201,MSCI COLCAP,"1,285.12","1,258.00",2.16,27.12,-20.27,-22.70
,20201202,MSCI COLCAP,"1,288.49","1,285.12",.26,3.37,-19.39,-22.49
,20201203,MSCI COLCAP,"1,298.13","1,288.49",.75,9.64,-18.35,-21.91
,20201204,MSCI COLCAP,"1,341.23","1,298.13",3.32,43.10,-16.80,-19.32
,20201207,MSCI COLCAP,"1,363.74","1,341.23",1.68,22.51,-15.38,-17.97
,20201209,MSCI COLCAP,"1,383.59","1,363.74",1.46,19.85,-13.81,-16.77
,20201210,MSCI COLCAP,"1,368.49","1,383.59",-1.09,-15.10,-14.63,-17.68
,20201211,MSCI COLCAP,"1,377.67","1,368.49",.67,9.18,-14.18,-17.13
,20201214,MSCI COLCAP,"1,389.31","1,377.67",.84,11.64,-14.81,-16.43
,20201215,MSCI COLCAP,"1,408.02","1,389.31",1.35,18.71,-13.66,-15.30
,20201216,MSCI COLCAP,"1,421.47","1,408.02",.96,13.45,-12.90,-14.49
,20201217,MSCI COLCAP,"1,443.59","1,421.47",1.56,22.12,-11.16,-13.16
,20201218,MSCI COLCAP,"1,426.47","1,443.59",-1.19,-17.12,-12.79,-14.19
,20201221,MSCI COLCAP,"1,377.38","1,426.47",-3.44,-49.09,-16.16,-17.15
,20201222,MSCI COLCAP,"1,400.91","1,377.38",1.71,23.53,-14.73,-15.73
,20201223,MSCI COLCAP,"1,416.62","1,400.91",1.12,15.71,-14.92,-14.79
,20201224,MSCI COLCAP,"1,422.21","1,416.62",.39,5.59,-14.67,-14.45
,20201228,MSCI COLCAP,"1,431.05","1,422.21",.62,8.84,-13.85,-13.92
,20201229,MSCI COLCAP,"1,450.72","1,431.05",1.37,19.67,-12.67,-12.73
,20201230,MSCI COLCAP,"1,437.89","1,450.72",-.88,-12.83,-13.51,-13.51
,20210104,MSCI COLCAP,"1,418.01","1,437.89",-1.38,-19.88,-15.42,-1.38
,20210105,MSCI COLCAP,"1,431.73","1,418.01",.97,13.72,-14.60,-.43
,20210106,MSCI COLCAP,"1,436.03","1,431.73",.30,4.30,-14.34,-.13
,20210107,MSCI COLCAP,"1,435.74","1,436.03",-.02,-.29,-13.71,-.15
,20210108,MSCI COLCAP,"1,453.12","1,435.74",1.21,17.38,-12.30,1.06
,20210112,MSCI COLCAP,"1,461.73","1,453.12",.59,8.61,-11.67,1.66
,20210113,MSCI COLCAP,"1,456.03","1,461.73",-.39,-5.70,-11.86,1.26
,20210114,MSCI COLCAP,"1,467.12","1,456.03",.76,11.09,-11.25,2.03
,20210115,MSCI COLCAP,"1,452.58","1,467.12",-.99,-14.54,-11.90,1.02
,20210118,MSCI COLCAP,"1,454.50","1,452.58",.13,1.92,-12.17,1.16
,20210119,MSCI COLCAP,"1,459.41","1,454.50",.34,4.91,-11.87,1.50
,20210120,MSCI COLCAP,"1,459.85","1,459.41",.03,.44,-11.86,1.53
,20210121,MSCI COLCAP,"1,446.23","1,459.85",-.93,-13.62,-12.53,.58
,20210122,MSCI COLCAP,"1,418.98","1,446.23",-1.88,-27.25,-14.02,-1.32
,20210125,MSCI COLCAP,"1,397.65","1,418.98",-1.50,-21.33,-15.19,-2.80
,20210126,MSCI COLCAP,"1,402.25","1,397.65",.33,4.60,-14.91,-2.48
,20210127,MSCI COLCAP,"1,374.85","1,402.25",-1.95,-27.40,-15.34,-4.38
,20210128,MSCI COLCAP,"1,367.20","1,374.85",-.56,-7.65,-15.85,-4.92
,20210129,MSCI COLCAP,"1,348.12","1,367.20",-1.40,-19.08,-17.49,-6.24
,20210201,MSCI COLCAP,"1,357.16","1,348.12",.67,9.04,-16.42,-5.61
,20210202,MSCI COLCAP,"1,368.30","1,357.16",.82,11.14,-15.74,-4.84
,20210203,MSCI COLCAP,"1,359.03","1,368.30",-.68,-9.27,-16.38,-5.48
,20210204,MSCI COLCAP,"1,359.63","1,359.03",.04,.60,-17.29,-5.44
,20210205,MSCI COLCAP,"1,370.46","1,359.63",.80,10.83,-17.26,-4.69
,20210208,MSCI COLCAP,"1,383.38","1,370.46",.94,12.92,-16.40,-3.79
,20210209,MSCI COLCAP,"1,380.29","1,383.38",-.22,-3.09,-16.58,-4.01
,20210210,MSCI COLCAP,"1,374.20","1,380.29",-.44,-6.09,-16.37,-4.43
,20210211,MSCI COLCAP,"1,367.79","1,374.20",-.47,-6.41,-16.86,-4.88
,20210212,MSCI COLCAP,"1,365.95","1,367.79",-.13,-1.84,-17.69,-5.00
,20210215,MSCI COLCAP,"1,369.39","1,365.95",.25,3.44,-17.72,-4.76
,20210216,MSCI COLCAP,"1,363.17","1,369.39",-.45,-6.22,-18.10,-5.20
,20210217,MSCI COLCAP,"1,366.29","1,363.17",.23,3.12,-17.96,-4.98
,20210218,MSCI COLCAP,"1,353.68","1,366.29",-.92,-12.61,-18.72,-5.86
,20210219,MSCI COLCAP,"1,352.57","1,353.68",-.08,-1.11,-19.31,-5.93
,20210222,MSCI COLCAP,"1,352.21","1,352.57",-.03,-.36,-17.12,-5.96
,20210223,MSCI COLCAP,"1,355.24","1,352.21",.22,3.03,-16.93,-5.75
,20210224,MSCI COLCAP,"1,370.75","1,355.24",1.14,15.51,-15.52,-4.67
,20210225,MSCI COLCAP,"1,335.79","1,370.75",-2.55,-34.96,-17.16,-7.10
,20210226,MSCI COLCAP,"1,359.48","1,335.79",1.77,23.69,-14.48,-5.45
,20210301,MSCI COLCAP,"1,355.70","1,359.48",-.28,-3.78,-12.51,-5.72
,20210302,MSCI COLCAP,"1,350.04","1,355.70",-.42,-5.66,-12.13,-6.11
,20210303,MSCI COLCAP,"1,347.22","1,350.04",-.21,-2.82,-10.93,-6.31
,20210304,MSCI COLCAP,"1,337.12","1,347.22",-.75,-10.10,-13.43,-7.01
,20210305,MSCI COLCAP,"1,344.72","1,337.12",.57,7.60,-13.06,-6.48
,20210308,MSCI COLCAP,"1,336.98","1,344.72",-.58,-7.74,-11.04,-7.02
,20210309,MSCI COLCAP,"1,341.73","1,336.98",.36,4.75,-.21,-6.69
,20210310,MSCI COLCAP,"1,347.47","1,341.73",.43,5.74,-.94,-6.29
,20210311,MSCI COLCAP,"1,350.35","1,347.47",.21,2.88,4.24,-6.09
,20210312,MSCI COLCAP,"1,353.68","1,350.35",.25,3.33,15.27,-5.86
,20210315,MSCI COLCAP,"1,356.98","1,353.68",.24,3.30,15.56,-5.63
,20210316,MSCI COLCAP,"1,350.14","1,356.98",-.50,-6.84,35.31,-6.10
,20210317,MSCI COLCAP,"1,343.56","1,350.14",-.49,-6.58,34.29,-6.56
,20210318,MSCI COLCAP,"1,325.59","1,343.56",-1.34,-17.97,48.27,-7.81
,20210319,MSCI COLCAP,"1,324.54","1,325.59",-.08,-1.05,47.21,-7.88
,20210323,MSCI COLCAP,"1,319.82","1,324.54",-.36,-4.72,43.52,-8.21
,20210324,MSCI COLCAP,"1,325.33","1,319.82",.42,5.51,43.51,-7.83
,20210325,MSCI COLCAP,"1,320.11","1,325.33",-.39,-5.22,26.18,-8.19
,20210326,MSCI COLCAP,"1,314.46","1,320.11",-.43,-5.65,12.63,-8.58
,20210329,MSCI COLCAP,"1,320.83","1,314.46",.48,6.37,15.10,-8.14
,20210330,MSCI COLCAP,"1,327.32","1,320.83",.49,6.49,17.55,-7.69
,20210331,MSCI COLCAP,"1,316.81","1,327.32",-.79,-10.51,17.17,-8.42
,20210405,MSCI COLCAP,"1,323.97","1,316.81",.54,7.16,17.42,-7.92
,20210406,MSCI COLCAP,"1,324.35","1,323.97",.03,.38,14.16,-7.90
,20210407,MSCI COLCAP,"1,335.89","1,324.35",.87,11.54,14.82,-7.09
,20210408,MSCI COLCAP,"1,325.93","1,335.89",-.75,-9.96,11.69,-7.79
,20210409,MSCI COLCAP,"1,322.11","1,325.93",-.29,-3.82,11.37,-8.05
,20210412,MSCI COLCAP,"1,317.76","1,322.11",-.33,-4.35,11.00,-8.35
,20210413,MSCI COLCAP,"1,312.55","1,317.76",-.40,-5.21,9.93,-8.72
,20210414,MSCI COLCAP,"1,320.96","1,312.55",.64,8.41,9.07,-8.13
,20210415,MSCI COLCAP,"1,321.80","1,320.96",.06,.84,9.78,-8.07
,20210416,MSCI COLCAP,"1,317.08","1,321.80",-.36,-4.72,9.52,-8.40
,20210419,MSCI COLCAP,"1,312.62","1,317.08",-.34,-4.46,10.11,-8.71
,20210420,MSCI COLCAP,"1,311.39","1,312.62",-.09,-1.23,11.17,-8.80
,20210421,MSCI COLCAP,"1,305.14","1,311.39",-.48,-6.25,15.37,-9.23
