Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
607,                   Adquisición neta de activos financieros,444.64015126,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-285.6814945,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,-446.1415011,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,202.10764361,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,974.35550325,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,905.472389026,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-281.5136427,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,946.1175289,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,-4.091724794,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,244.96022762,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,-1704.62415402,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-812.1873547,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,-867.7327721,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,398.77178608,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,-423.4758133,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,-1373.68519306,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,151.82638887,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,-33.75851123,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,-579.9505484,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,-911.8025223,Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,56.51527804,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-759.5096764,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,-247.6147124,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,434.16287431,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,629.47679253,Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,306.47946268,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,563.38503968,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,-1512.289835,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,-441.9316084,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,1697.3158664,Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,827.45444771,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-1166.972071,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,106.56150916,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,1019.1577916,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,868.70721795,Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,772.73465016,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-470.5281864,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,298.29136789,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,272.54091152,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,672.43055715,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,-681.73711065,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-210.638359,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,105.55740195,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,-1040.074368,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,463.4182144,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,3525.92339721,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,1707.792482,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,932.98370101,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,-376.2051029,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,1261.3523171,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,-850.44625335,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,-1708.660682,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,630.51683344,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,-607.9508431,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,835.64843831,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,3597.40661789,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,134.95034336,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,349.65820643,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,1253.3654002,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,1859.4326679,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,1736.179842105,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,88.885389525,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,534.09768318,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,1560.4429693,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,-447.2461999,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,2286.2028742,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Anual,
607,                   Adquisición neta de activos financieros,1252.7247711,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q1
607,                   Adquisición neta de activos financieros,1772.608506,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q2
607,                   Adquisición neta de activos financieros,888.3606401,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q3
607,                   Adquisición neta de activos financieros,-1627.491043,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q4
607,                   Adquisición neta de activos financieros,1770.8077219,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Anual,
